Country,State,City,DATE,Year,Month,Day,Hour,Precipitation,Cloudiness,Dew point,Temperature,Wind chill,Wind speed,Wind direction
Canada,Ontario,Timmins,20100725 05:00,2010,7,25,5,1015,106,20.4,24.9,24.9,3.4,181
Canada,Ontario,Timmins,20100725 06:00,2010,7,25,6,1015.5,118,20.6,24.6,24.6,3.3,178
Canada,Ontario,Timmins,20100725 07:00,2010,7,25,7,1015.9,127,21,25.7,25.7,3.6,180
Canada,Ontario,Timmins,20100725 08:00,2010,7,25,8,1016.3,118,21.1,27.4,27.4,4.4,189
Canada,Ontario,Timmins,20100725 09:00,2010,7,25,9,1016.4,102,20.9,29.1,29.1,4.5,199
Canada,Ontario,Timmins,20100725 10:00,2010,7,25,10,1016.4,97,20.7,30.6,30.6,4.4,196
Canada,Ontario,Timmins,20100725 11:00,2010,7,25,11,1016.3,100,20.3,32.1,32.1,4.4,190
Canada,Ontario,Timmins,20100725 12:00,2010,7,25,12,1015.9,93,19.9,33.2,33.2,4.5,187
Canada,Ontario,Timmins,20100725 13:00,2010,7,25,13,1015.3,102,19.4,33.9,33.9,4.4,174
Canada,Ontario,Timmins,20100725 14:00,2010,7,25,14,1014.6,79,19.1,34.6,34.6,4.6,168
Canada,Ontario,Timmins,20100725 15:00,2010,7,25,15,1014,90,18.8,34.8,34.8,4.8,165
Canada,Ontario,Timmins,20100725 16:00,2010,7,25,16,1013.5,83,18.6,34.8,34.8,4.8,161
Canada,Ontario,Timmins,20100725 17:00,2010,7,25,17,1013.1,79,18.5,34.5,34.5,4.8,153
Canada,Ontario,Timmins,20100725 18:00,2010,7,25,18,1012.9,81,18.5,33.8,33.8,5,151
Canada,Ontario,Timmins,20100725 19:00,2010,7,25,19,1013.1,104,18.7,32.5,32.5,4.8,148
Canada,Ontario,Timmins,20100725 20:00,2010,7,25,20,1013.4,74,18.9,30.9,30.9,4.3,144
Canada,Ontario,Timmins,20100725 21:00,2010,7,25,21,1013.9,71,19.3,29.8,29.8,4.2,144
Canada,Ontario,Timmins,20100725 22:00,2010,7,25,22,1014.5,85,19.6,29,29,4.1,149
Canada,Ontario,Timmins,20100725 23:00,2010,7,25,23,1014.7,93,19.8,28.3,28.3,4,156
Canada,Ontario,Timmins,20100726 00:00,2010,7,26,0,1014.7,85,19.9,27.6,27.6,3.9,164
Canada,Ontario,Timmins,20100726 01:00,2010,7,26,1,1014.6,74,20.1,26.9,26.9,3.9,172
Canada,Ontario,Timmins,20100726 02:00,2010,7,26,2,1014.5,67,20.2,26.4,26.4,3.8,178
Canada,Ontario,Timmins,20100726 03:00,2010,7,26,3,1014.6,90,20.3,25.9,25.9,3.7,181
Canada,Ontario,Timmins,20100726 04:00,2010,7,26,4,1014.7,99,20.3,25.4,25.4,3.5,182
Canada,Ontario,Timmins,20100726 05:00,2010,7,26,5,1015,111,20.4,24.9,24.9,3.4,181
Canada,Ontario,Timmins,20100726 06:00,2010,7,26,6,1015.4,120,20.5,24.6,24.6,3.2,178
Canada,Ontario,Timmins,20100726 07:00,2010,7,26,7,1015.8,131,21,25.8,25.8,3.5,180
Canada,Ontario,Timmins,20100726 08:00,2010,7,26,8,1016.2,122,21.1,27.4,27.4,4.3,189
Canada,Ontario,Timmins,20100726 09:00,2010,7,26,9,1016.4,102,20.9,29.1,29.1,4.4,199
Canada,Ontario,Timmins,20100726 10:00,2010,7,26,10,1016.4,99,20.7,30.6,30.6,4.3,197
Canada,Ontario,Timmins,20100726 11:00,2010,7,26,11,1016.2,100,20.4,32.1,32.1,4.3,190
Canada,Ontario,Timmins,20100726 12:00,2010,7,26,12,1015.8,93,19.9,33.2,33.2,4.4,186
Canada,Ontario,Timmins,20100726 13:00,2010,7,26,13,1015.2,99,19.4,33.9,33.9,4.4,174
Canada,Ontario,Timmins,20100726 14:00,2010,7,26,14,1014.6,79,19.1,34.6,34.6,4.5,167
Canada,Ontario,Timmins,20100726 15:00,2010,7,26,15,1014,88,18.8,34.8,34.8,4.7,164
Canada,Ontario,Timmins,20100726 16:00,2010,7,26,16,1013.4,88,18.7,34.8,34.8,4.8,160
Canada,Ontario,Timmins,20100726 17:00,2010,7,26,17,1013.1,81,18.5,34.5,34.5,4.8,152
Canada,Ontario,Timmins,20100726 18:00,2010,7,26,18,1012.9,83,18.5,33.8,33.8,4.9,150
Canada,Ontario,Timmins,20100726 19:00,2010,7,26,19,1013.1,111,18.7,32.5,32.5,4.7,148
Canada,Ontario,Timmins,20100726 20:00,2010,7,26,20,1013.4,84,18.9,30.8,30.8,4.3,144
Canada,Ontario,Timmins,20100726 21:00,2010,7,26,21,1013.9,78,19.4,29.8,29.8,4.2,143
Canada,Ontario,Timmins,20100726 22:00,2010,7,26,22,1014.4,97,19.7,29,29,4.1,148
Canada,Ontario,Timmins,20100726 23:00,2010,7,26,23,1014.6,95,19.8,28.3,28.3,3.9,155
Canada,Ontario,Timmins,20100727 00:00,2010,7,27,0,1014.7,87,19.9,27.6,27.6,3.9,163
Canada,Ontario,Timmins,20100727 01:00,2010,7,27,1,1014.6,79,20.1,26.9,26.9,3.8,171
Canada,Ontario,Timmins,20100727 02:00,2010,7,27,2,1014.5,69,20.2,26.4,26.4,3.8,177
Canada,Ontario,Timmins,20100727 03:00,2010,7,27,3,1014.5,92,20.3,25.9,25.9,3.7,181
Canada,Ontario,Timmins,20100727 04:00,2010,7,27,4,1014.6,101,20.3,25.4,25.4,3.5,181
Canada,Ontario,Timmins,20100727 05:00,2010,7,27,5,1014.9,111,20.4,24.9,24.9,3.4,180
Canada,Ontario,Timmins,20100727 06:00,2010,7,27,6,1015.3,113,20.5,24.6,24.6,3.2,177
Canada,Ontario,Timmins,20100727 07:00,2010,7,27,7,1015.8,129,21,25.8,25.8,3.5,179
Canada,Ontario,Timmins,20100727 08:00,2010,7,27,8,1016.2,120,21.1,27.4,27.4,4.3,187
Canada,Ontario,Timmins,20100727 09:00,2010,7,27,9,1016.3,102,20.9,29.1,29.1,4.4,198
Canada,Ontario,Timmins,20100727 10:00,2010,7,27,10,1016.3,101,20.7,30.6,30.6,4.3,197
Canada,Ontario,Timmins,20100727 11:00,2010,7,27,11,1016.2,107,20.3,32.1,32.1,4.3,190
Canada,Ontario,Timmins,20100727 12:00,2010,7,27,12,1015.8,95,19.9,33.2,33.2,4.3,184
Canada,Ontario,Timmins,20100727 13:00,2010,7,27,13,1015.2,102,19.4,34,34,4.4,173
Canada,Ontario,Timmins,20100727 14:00,2010,7,27,14,1014.5,83,19.1,34.6,34.6,4.6,167
Canada,Ontario,Timmins,20100727 15:00,2010,7,27,15,1013.9,92,18.8,34.8,34.8,4.7,163
Canada,Ontario,Timmins,20100727 16:00,2010,7,27,16,1013.4,93,18.7,34.8,34.8,4.8,161
Canada,Ontario,Timmins,20100727 17:00,2010,7,27,17,1013.1,86,18.5,34.5,34.4,4.8,153
Canada,Ontario,Timmins,20100727 18:00,2010,7,27,18,1012.8,88,18.5,33.8,33.8,4.9,150
Canada,Ontario,Timmins,20100727 19:00,2010,7,27,19,1013,109,18.7,32.4,32.4,4.6,148
Canada,Ontario,Timmins,20100727 20:00,2010,7,27,20,1013.3,81,18.9,30.8,30.8,4.2,144
Canada,Ontario,Timmins,20100727 21:00,2010,7,27,21,1013.9,74,19.4,29.8,29.8,4.1,142
Canada,Ontario,Timmins,20100727 22:00,2010,7,27,22,1014.4,93,19.7,29,29,4,148
Canada,Ontario,Timmins,20100727 23:00,2010,7,27,23,1014.6,90,19.8,28.3,28.3,3.9,156
Canada,Ontario,Timmins,20100728 00:00,2010,7,28,0,1014.7,83,19.9,27.6,27.6,3.8,163
Canada,Ontario,Timmins,20100728 01:00,2010,7,28,1,1014.6,76,20.1,27,27,3.8,171
Canada,Ontario,Timmins,20100728 02:00,2010,7,28,2,1014.5,62,20.2,26.4,26.4,3.8,177
Canada,Ontario,Timmins,20100728 03:00,2010,7,28,3,1014.5,90,20.3,25.9,25.9,3.7,181
Canada,Ontario,Timmins,20100728 04:00,2010,7,28,4,1014.6,97,20.4,25.5,25.5,3.5,180
Canada,Ontario,Timmins,20100728 05:00,2010,7,28,5,1014.9,109,20.4,25,25,3.3,180
Canada,Ontario,Timmins,20100728 06:00,2010,7,28,6,1015.3,112,20.6,24.7,24.7,3.2,177
Canada,Ontario,Timmins,20100728 07:00,2010,7,28,7,1015.7,127,21,25.8,25.8,3.5,179
Canada,Ontario,Timmins,20100728 08:00,2010,7,28,8,1016.2,123,21.1,27.4,27.4,4.2,187
Canada,Ontario,Timmins,20100728 09:00,2010,7,28,9,1016.3,102,21,29.1,29.1,4.4,197
Canada,Ontario,Timmins,20100728 10:00,2010,7,28,10,1016.3,99,20.8,30.7,30.7,4.3,197
Canada,Ontario,Timmins,20100728 11:00,2010,7,28,11,1016.1,105,20.3,32.1,32.1,4.3,190
Canada,Ontario,Timmins,20100728 12:00,2010,7,28,12,1015.7,88,19.9,33.2,33.2,4.3,183
Canada,Ontario,Timmins,20100728 13:00,2010,7,28,13,1015.1,92,19.4,34.1,34.1,4.3,173
Canada,Ontario,Timmins,20100728 14:00,2010,7,28,14,1014.5,79,19.1,34.7,34.7,4.5,168
Canada,Ontario,Timmins,20100728 15:00,2010,7,28,15,1013.9,92,18.8,34.8,34.8,4.7,163
Canada,Ontario,Timmins,20100728 16:00,2010,7,28,16,1013.4,100,18.7,34.8,34.8,4.8,161
Canada,Ontario,Timmins,20100728 17:00,2010,7,28,17,1013,98,18.6,34.5,34.5,4.8,153
Canada,Ontario,Timmins,20100728 18:00,2010,7,28,18,1012.8,95,18.6,33.8,33.8,4.9,150
Canada,Ontario,Timmins,20100728 19:00,2010,7,28,19,1013,115,18.7,32.5,32.5,4.6,147
Canada,Ontario,Timmins,20100728 20:00,2010,7,28,20,1013.3,86,18.9,30.8,30.8,4.2,144
Canada,Ontario,Timmins,20100728 21:00,2010,7,28,21,1013.8,81,19.4,29.8,29.8,4.1,142
Canada,Ontario,Timmins,20100728 22:00,2010,7,28,22,1014.4,95,19.7,29,29,4,149
Canada,Ontario,Timmins,20100728 23:00,2010,7,28,23,1014.5,90,19.8,28.3,28.3,3.9,157
Canada,Ontario,Timmins,20100729 00:00,2010,7,29,0,1014.6,85,20,27.7,27.7,3.8,164
Canada,Ontario,Timmins,20100729 01:00,2010,7,29,1,1014.5,83,20.1,27.1,27.1,3.8,172
Canada,Ontario,Timmins,20100729 02:00,2010,7,29,2,1014.4,67,20.2,26.5,26.5,3.8,177
Canada,Ontario,Timmins,20100729 03:00,2010,7,29,3,1014.5,90,20.3,26,26,3.6,180
Canada,Ontario,Timmins,20100729 04:00,2010,7,29,4,1014.6,94,20.4,25.6,25.6,3.5,180
Canada,Ontario,Timmins,20100729 05:00,2010,7,29,5,1014.8,106,20.5,25.1,25.1,3.3,180
Canada,Ontario,Timmins,20100729 06:00,2010,7,29,6,1015.3,103,20.6,24.7,24.7,3.2,177
Canada,Ontario,Timmins,20100729 07:00,2010,7,29,7,1015.7,118,21.1,25.8,25.8,3.4,178
Canada,Ontario,Timmins,20100729 08:00,2010,7,29,8,1016.1,116,21.2,27.4,27.4,4.2,186
Canada,Ontario,Timmins,20100729 09:00,2010,7,29,9,1016.2,102,21,29.2,29.2,4.4,197
Canada,Ontario,Timmins,20100729 10:00,2010,7,29,10,1016.2,104,20.8,30.7,30.7,4.3,197
Canada,Ontario,Timmins,20100729 11:00,2010,7,29,11,1016.1,107,20.4,32.2,32.2,4.2,192
Canada,Ontario,Timmins,20100729 12:00,2010,7,29,12,1015.7,90,19.9,33.3,33.3,4.3,184
Canada,Ontario,Timmins,20100729 13:00,2010,7,29,13,1015.1,92,19.4,34.1,34.1,4.3,175
Canada,Ontario,Timmins,20100729 14:00,2010,7,29,14,1014.4,79,19.1,34.7,34.7,4.6,169
Canada,Ontario,Timmins,20100729 15:00,2010,7,29,15,1013.8,95,18.8,34.9,34.9,4.7,163
Canada,Ontario,Timmins,20100729 16:00,2010,7,29,16,1013.3,104,18.7,34.8,34.8,4.8,160
Canada,Ontario,Timmins,20100729 17:00,2010,7,29,17,1013,100,18.6,34.6,34.6,4.8,152
Canada,Ontario,Timmins,20100729 18:00,2010,7,29,18,1012.8,101,18.6,33.8,33.8,4.9,148
Canada,Ontario,Timmins,20100729 19:00,2010,7,29,19,1013,120,18.7,32.5,32.5,4.6,146
Canada,Ontario,Timmins,20100729 20:00,2010,7,29,20,1013.3,90,19,30.9,30.9,4.2,143
Canada,Ontario,Timmins,20100729 21:00,2010,7,29,21,1013.8,88,19.4,29.9,29.9,4.1,142
Canada,Ontario,Timmins,20100729 22:00,2010,7,29,22,1014.3,97,19.7,29.1,29.1,4,148
Canada,Ontario,Timmins,20100729 23:00,2010,7,29,23,1014.5,90,19.8,28.3,28.3,3.9,156
Canada,Ontario,Timmins,20100730 00:00,2010,7,30,0,1014.6,88,20,27.7,27.7,3.8,164
Canada,Ontario,Timmins,20100730 01:00,2010,7,30,1,1014.5,83,20.1,27.1,27.1,3.8,172
Canada,Ontario,Timmins,20100730 02:00,2010,7,30,2,1014.4,69,20.2,26.6,26.6,3.8,177
Canada,Ontario,Timmins,20100730 03:00,2010,7,30,3,1014.4,92,20.3,26.1,26.1,3.7,181
Canada,Ontario,Timmins,20100730 04:00,2010,7,30,4,1014.5,101,20.4,25.6,25.6,3.4,180
Canada,Ontario,Timmins,20100730 05:00,2010,7,30,5,1014.8,113,20.5,25.1,25.1,3.3,180
Canada,Ontario,Timmins,20100730 06:00,2010,7,30,6,1015.2,110,20.6,24.7,24.7,3.2,177
Canada,Ontario,Timmins,20100730 07:00,2010,7,30,7,1015.6,127,21.1,25.8,25.8,3.4,177
Canada,Ontario,Timmins,20100730 08:00,2010,7,30,8,1016.1,127,21.2,27.4,27.4,4.2,185
Canada,Ontario,Timmins,20100730 09:00,2010,7,30,9,1016.2,106,21,29.1,29.1,4.3,197
Canada,Ontario,Timmins,20100730 10:00,2010,7,30,10,1016.2,108,20.8,30.7,30.7,4.3,196
Canada,Ontario,Timmins,20100730 11:00,2010,7,30,11,1016,109,20.4,32.2,32.2,4.2,192
Canada,Ontario,Timmins,20100730 12:00,2010,7,30,12,1015.6,92,20,33.3,33.3,4.3,185
Canada,Ontario,Timmins,20100730 13:00,2010,7,30,13,1015,95,19.5,34.2,34.2,4.4,174
Canada,Ontario,Timmins,20100730 14:00,2010,7,30,14,1014.4,81,19.1,34.7,34.7,4.6,168
Canada,Ontario,Timmins,20100730 15:00,2010,7,30,15,1013.8,99,18.9,34.9,34.9,4.7,163
Canada,Ontario,Timmins,20100730 16:00,2010,7,30,16,1013.3,109,18.7,34.8,34.8,4.8,159
Canada,Ontario,Timmins,20100730 17:00,2010,7,30,17,1012.9,100,18.6,34.6,34.5,4.8,153
Canada,Ontario,Timmins,20100730 18:00,2010,7,30,18,1012.7,102,18.6,33.8,33.8,4.9,148
Canada,Ontario,Timmins,20100730 19:00,2010,7,30,19,1012.9,122,18.7,32.5,32.5,4.6,146
Canada,Ontario,Timmins,20100730 20:00,2010,7,30,20,1013.2,104,19,30.8,30.8,4.2,143
Canada,Ontario,Timmins,20100730 21:00,2010,7,30,21,1013.8,93,19.4,29.9,29.9,4.1,142
Canada,Ontario,Timmins,20100730 22:00,2010,7,30,22,1014.3,100,19.7,29.1,29.1,3.9,148
Canada,Ontario,Timmins,20100730 23:00,2010,7,30,23,1014.5,97,19.8,28.4,28.4,3.9,156
Canada,Ontario,Timmins,20100731 00:00,2010,7,31,0,1014.5,95,20,27.7,27.7,3.8,163
Canada,Ontario,Timmins,20100731 01:00,2010,7,31,1,1014.4,90,20.1,27.1,27.1,3.8,172
Canada,Ontario,Timmins,20100731 02:00,2010,7,31,2,1014.3,76,20.2,26.6,26.6,3.8,177
Canada,Ontario,Timmins,20100731 03:00,2010,7,31,3,1014.4,94,20.3,26.1,26.1,3.6,180
Canada,Ontario,Timmins,20100731 04:00,2010,7,31,4,1014.5,106,20.4,25.6,25.6,3.4,179
Canada,Ontario,Timmins,20100731 05:00,2010,7,31,5,1014.7,115,20.5,25.1,25.1,3.4,179
Canada,Ontario,Timmins,20100731 06:00,2010,7,31,6,1015.2,117,20.6,24.7,24.7,3.2,176
Canada,Ontario,Timmins,20100731 07:00,2010,7,31,7,1015.6,134,21.1,25.8,25.8,3.4,177
Canada,Ontario,Timmins,20100731 08:00,2010,7,31,8,1016,137,21.2,27.4,27.4,4.2,185
Canada,Ontario,Timmins,20100731 09:00,2010,7,31,9,1016.1,115,21.1,29.1,29.1,4.3,197
Canada,Ontario,Timmins,20100731 10:00,2010,7,31,10,1016.2,115,20.8,30.7,30.7,4.3,195
Canada,Ontario,Timmins,20100731 11:00,2010,7,31,11,1016,116,20.4,32.1,32.1,4.2,192
Canada,Ontario,Timmins,20100731 12:00,2010,7,31,12,1015.6,99,20,33.2,33.2,4.3,183
Canada,Ontario,Timmins,20100731 13:00,2010,7,31,13,1015,99,19.5,34.1,34.1,4.3,172
Canada,Ontario,Timmins,20100731 14:00,2010,7,31,14,1014.4,93,19.2,34.7,34.7,4.6,166
Canada,Ontario,Timmins,20100731 15:00,2010,7,31,15,1013.7,106,18.9,34.8,34.8,4.7,162
Canada,Ontario,Timmins,20100731 16:00,2010,7,31,16,1013.2,112,18.7,34.8,34.8,4.7,158
Canada,Ontario,Timmins,20100731 17:00,2010,7,31,17,1012.9,100,18.6,34.5,34.5,4.8,151
Canada,Ontario,Timmins,20100731 18:00,2010,7,31,18,1012.7,102,18.6,33.7,33.7,4.9,148
Canada,Ontario,Timmins,20100731 19:00,2010,7,31,19,1012.9,118,18.8,32.4,32.4,4.5,145
Canada,Ontario,Timmins,20100731 20:00,2010,7,31,20,1013.2,109,19,30.8,30.8,4.2,143
Canada,Ontario,Timmins,20100731 21:00,2010,7,31,21,1013.8,95,19.5,29.8,29.8,4,142
Canada,Ontario,Timmins,20100731 22:00,2010,7,31,22,1014.3,100,19.8,29,29,3.9,147
Canada,Ontario,Timmins,20100731 23:00,2010,7,31,23,1014.4,97,19.8,28.3,28.3,3.9,155
Canada,Ontario,Timmins,20100801 00:00,2010,8,1,0,1014.5,99,20,27.7,27.7,3.8,163
Canada,Ontario,Timmins,20100801 01:00,2010,8,1,1,1014.4,95,20.1,27.1,27.1,3.8,171
Canada,Ontario,Timmins,20100801 02:00,2010,8,1,2,1014.3,79,20.2,26.6,26.6,3.8,176
Canada,Ontario,Timmins,20100801 03:00,2010,8,1,3,1014.3,94,20.3,26.1,26.1,3.7,179
Canada,Ontario,Timmins,20100801 04:00,2010,8,1,4,1014.5,111,20.4,25.6,25.6,3.5,179
Canada,Ontario,Timmins,20100801 05:00,2010,8,1,5,1014.7,122,20.5,25.1,25.1,3.4,178
Canada,Ontario,Timmins,20100801 06:00,2010,8,1,6,1015.2,124,20.6,24.8,24.8,3.2,176
Canada,Ontario,Timmins,20100801 07:00,2010,8,1,7,1015.6,143,21.1,25.8,25.8,3.4,177
Canada,Ontario,Timmins,20100801 08:00,2010,8,1,8,1016,141,21.2,27.4,27.4,4.2,185
Canada,Ontario,Timmins,20100801 09:00,2010,8,1,9,1016.1,123,21.1,29,29,4.3,196
Canada,Ontario,Timmins,20100801 10:00,2010,8,1,10,1016.2,125,20.8,30.6,30.6,4.3,196
Canada,Ontario,Timmins,20100801 11:00,2010,8,1,11,1016,123,20.4,32,32,4.2,192
Canada,Ontario,Timmins,20100801 12:00,2010,8,1,12,1015.6,101,20,33.2,33.2,4.2,184
Canada,Ontario,Timmins,20100801 13:00,2010,8,1,13,1015,97,19.6,34,34,4.3,173
Canada,Ontario,Timmins,20100801 14:00,2010,8,1,14,1014.4,90,19.2,34.6,34.6,4.5,165
Canada,Ontario,Timmins,20100801 15:00,2010,8,1,15,1013.8,106,18.9,34.8,34.8,4.6,161
Canada,Ontario,Timmins,20100801 16:00,2010,8,1,16,1013.2,112,18.7,34.7,34.7,4.7,157
Canada,Ontario,Timmins,20100801 17:00,2010,8,1,17,1012.9,106,18.6,34.4,34.4,4.8,151
Canada,Ontario,Timmins,20100801 18:00,2010,8,1,18,1012.7,104,18.6,33.7,33.7,4.9,148
Canada,Ontario,Timmins,20100801 19:00,2010,8,1,19,1012.9,120,18.8,32.4,32.4,4.4,144
Canada,Ontario,Timmins,20100801 20:00,2010,8,1,20,1013.2,106,19.1,30.8,30.8,4.2,142
Canada,Ontario,Timmins,20100801 21:00,2010,8,1,21,1013.8,95,19.5,29.8,29.8,4,142
Canada,Ontario,Timmins,20100801 22:00,2010,8,1,22,1014.3,104,19.8,29,28.9,3.9,147
Canada,Ontario,Timmins,20100801 23:00,2010,8,1,23,1014.4,102,19.9,28.3,28.3,3.8,155
Canada,Ontario,Timmins,20100802 00:00,2010,8,2,0,1014.5,106,20,27.7,27.7,3.8,163
Canada,Ontario,Timmins,20100802 01:00,2010,8,2,1,1014.4,102,20.1,27.1,27.1,3.9,171
Canada,Ontario,Timmins,20100802 02:00,2010,8,2,2,1014.3,90,20.2,26.6,26.6,3.8,176
Canada,Ontario,Timmins,20100802 03:00,2010,8,2,3,1014.3,92,20.3,26.1,26.1,3.6,178
Canada,Ontario,Timmins,20100802 04:00,2010,8,2,4,1014.4,104,20.4,25.6,25.6,3.5,179
Canada,Ontario,Timmins,20100802 05:00,2010,8,2,5,1014.7,120,20.5,25.1,25.1,3.4,179
Canada,Ontario,Timmins,20100802 06:00,2010,8,2,6,1015.1,119,20.6,24.8,24.8,3.3,176
Canada,Ontario,Timmins,20100802 07:00,2010,8,2,7,1015.6,136,21.1,25.8,25.8,3.4,177
Canada,Ontario,Timmins,20100802 08:00,2010,8,2,8,1016,144,21.2,27.3,27.3,4.2,185
Canada,Ontario,Timmins,20100802 09:00,2010,8,2,9,1016.1,120,21.1,29,29,4.3,197
Canada,Ontario,Timmins,20100802 10:00,2010,8,2,10,1016.2,122,20.8,30.6,30.6,4.2,196
Canada,Ontario,Timmins,20100802 11:00,2010,8,2,11,1016,121,20.4,32,32,4.2,192
Canada,Ontario,Timmins,20100802 12:00,2010,8,2,12,1015.6,102,20,33.2,33.2,4.2,184
Canada,Ontario,Timmins,20100802 13:00,2010,8,2,13,1015,94,19.5,34,34,4.3,172
Canada,Ontario,Timmins,20100802 14:00,2010,8,2,14,1014.3,84,19.2,34.6,34.6,4.5,164
Canada,Ontario,Timmins,20100802 15:00,2010,8,2,15,1013.7,100,18.9,34.7,34.7,4.6,160
Canada,Ontario,Timmins,20100802 16:00,2010,8,2,16,1013.2,110,18.7,34.7,34.7,4.7,156
Canada,Ontario,Timmins,20100802 17:00,2010,8,2,17,1012.9,104,18.6,34.4,34.4,4.8,150
Canada,Ontario,Timmins,20100802 18:00,2010,8,2,18,1012.7,102,18.6,33.7,33.7,4.8,147
Canada,Ontario,Timmins,20100802 19:00,2010,8,2,19,1012.9,120,18.7,32.4,32.4,4.4,144
Canada,Ontario,Timmins,20100802 20:00,2010,8,2,20,1013.2,106,19,30.7,30.7,4.2,142
Canada,Ontario,Timmins,20100802 21:00,2010,8,2,21,1013.7,95,19.4,29.7,29.7,4,143
Canada,Ontario,Timmins,20100802 22:00,2010,8,2,22,1014.3,104,19.7,28.9,28.9,3.9,148
Canada,Ontario,Timmins,20100802 23:00,2010,8,2,23,1014.4,104,19.8,28.3,28.3,3.8,156
Canada,Ontario,Timmins,20100803 00:00,2010,8,3,0,1014.5,106,20,27.7,27.7,3.8,163
Canada,Ontario,Timmins,20100803 01:00,2010,8,3,1,1014.4,100,20.1,27.1,27.1,3.8,171
Canada,Ontario,Timmins,20100803 02:00,2010,8,3,2,1014.3,90,20.2,26.6,26.6,3.7,176
Canada,Ontario,Timmins,20100803 03:00,2010,8,3,3,1014.3,85,20.3,26.1,26.1,3.6,178
Canada,Ontario,Timmins,20100803 04:00,2010,8,3,4,1014.4,102,20.4,25.6,25.6,3.4,179
Canada,Ontario,Timmins,20100803 05:00,2010,8,3,5,1014.7,113,20.5,25.1,25.1,3.3,179
Canada,Ontario,Timmins,20100803 06:00,2010,8,3,6,1015.1,110,20.6,24.8,24.8,3.2,177
Canada,Ontario,Timmins,20100803 07:00,2010,8,3,7,1015.6,131,21.1,25.7,25.7,3.4,176
Canada,Ontario,Timmins,20100803 08:00,2010,8,3,8,1016,139,21.1,27.4,27.4,4.2,184
Canada,Ontario,Timmins,20100803 09:00,2010,8,3,9,1016.1,122,21,29,29,4.3,197
Canada,Ontario,Timmins,20100803 10:00,2010,8,3,10,1016.1,120,20.8,30.6,30.6,4.2,196
Canada,Ontario,Timmins,20100803 11:00,2010,8,3,11,1016,118,20.4,32.1,32.1,4.1,191
Canada,Ontario,Timmins,20100803 12:00,2010,8,3,12,1015.5,107,19.9,33.2,33.2,4.2,183
Canada,Ontario,Timmins,20100803 13:00,2010,8,3,13,1015,92,19.5,34,34,4.2,172
Canada,Ontario,Timmins,20100803 14:00,2010,8,3,14,1014.3,81,19.1,34.6,34.6,4.5,163
Canada,Ontario,Timmins,20100803 15:00,2010,8,3,15,1013.7,95,18.9,34.7,34.7,4.6,160
Canada,Ontario,Timmins,20100803 16:00,2010,8,3,16,1013.2,107,18.7,34.7,34.7,4.6,156
Canada,Ontario,Timmins,20100803 17:00,2010,8,3,17,1012.9,109,18.6,34.3,34.3,4.7,149
Canada,Ontario,Timmins,20100803 18:00,2010,8,3,18,1012.6,111,18.6,33.6,33.6,4.7,147
Canada,Ontario,Timmins,20100803 19:00,2010,8,3,19,1012.8,125,18.8,32.3,32.3,4.3,143
Canada,Ontario,Timmins,20100803 20:00,2010,8,3,20,1013.2,111,19.1,30.7,30.7,4.1,141
Canada,Ontario,Timmins,20100803 21:00,2010,8,3,21,1013.7,102,19.4,29.8,29.8,3.9,142
Canada,Ontario,Timmins,20100803 22:00,2010,8,3,22,1014.2,109,19.7,28.9,28.9,3.8,147
Canada,Ontario,Timmins,20100803 23:00,2010,8,3,23,1014.4,104,19.8,28.3,28.3,3.8,156
Canada,Ontario,Timmins,20100804 00:00,2010,8,4,0,1014.4,100,20,27.7,27.7,3.7,163
Canada,Ontario,Timmins,20100804 01:00,2010,8,4,1,1014.3,99,20.1,27.1,27.1,3.8,171
Canada,Ontario,Timmins,20100804 02:00,2010,8,4,2,1014.3,95,20.2,26.6,26.6,3.7,176
Canada,Ontario,Timmins,20100804 03:00,2010,8,4,3,1014.3,80,20.3,26.1,26.1,3.5,178
Canada,Ontario,Timmins,20100804 04:00,2010,8,4,4,1014.4,102,20.4,25.6,25.6,3.4,179
Canada,Ontario,Timmins,20100804 05:00,2010,8,4,5,1014.6,106,20.5,25.1,25.1,3.3,180
Canada,Ontario,Timmins,20100804 06:00,2010,8,4,6,1015.1,110,20.6,24.8,24.8,3.2,177
Canada,Ontario,Timmins,20100804 07:00,2010,8,4,7,1015.5,134,21,25.8,25.8,3.3,176
Canada,Ontario,Timmins,20100804 08:00,2010,8,4,8,1015.9,134,21.1,27.4,27.4,4.1,186
Canada,Ontario,Timmins,20100804 09:00,2010,8,4,9,1016,121,21,29.1,29.1,4.3,198
Canada,Ontario,Timmins,20100804 10:00,2010,8,4,10,1016.1,118,20.8,30.7,30.7,4.2,196
Canada,Ontario,Timmins,20100804 11:00,2010,8,4,11,1015.9,116,20.4,32.1,32.1,4.1,192
Canada,Ontario,Timmins,20100804 12:00,2010,8,4,12,1015.5,105,19.9,33.2,33.2,4.2,183
Canada,Ontario,Timmins,20100804 13:00,2010,8,4,13,1014.9,83,19.5,34.1,34.1,4.2,171
Canada,Ontario,Timmins,20100804 14:00,2010,8,4,14,1014.3,84,19.1,34.6,34.6,4.4,163
Canada,Ontario,Timmins,20100804 15:00,2010,8,4,15,1013.6,88,18.9,34.8,34.8,4.5,160
Canada,Ontario,Timmins,20100804 16:00,2010,8,4,16,1013.1,103,18.7,34.7,34.7,4.6,155
